"43891.0",0.893957392659212
"43892.0",3.59633421594551e-05
"43893.0",0.408003737781219
"43894.0",0.393259447317534
"43895.0",0.975480188488638
"43896.0",0.0226030707298767
"43897.0",0.522515208872292
"43898.0",0.87040094945307
"43899.0",0.959608337535091
"43900.0",0.078832015237879
"43901.0",0.060680668786086
"A1BG",0.838583908888945
"A1CF",0.72001549069938
"A2M",4.0248686960431e-18
"A2ML1",0.025202476125022
"A3GALT2",0.878666355638669
"A4GALT",0.983155339235838
"A4GNT",0.971337673847852
"AAAS",0.0863723498889275
"AACS",0.230709278931887
"AADAC",0.881216487254285
"AADACL2",0.889471526719835
"AADACL3",0.963571355395819
"AADACL4",0.95347158671588
"AADAT",0.738627480893912
"AAGAB",0.772265617120179
"AAK1",0.326942576908778
"AAMDC",0.324596034750466
"AAMP",0.454424780551503
"AANAT",0.90616045190167
"AAR2",0.909924493198796
"AARD",0.989459944150856
"AARS",0.998493513099297
"AARS2",0.0164952219857887
"AARSD1",0.00788927054102131
"AASDH",0.470898404361166
"AASDHPPT",0.965807770498986
"AASS",0.407292120000153
"AATF",0.757534278328355
"AATK",0.274407545374049
"ABAT",0.294744256574616
"ABCA1",0.000288023010236912
"ABCA10",0.229598791758246
"ABCA12",0.990331158847778
"ABCA13",0.97358789253747
"ABCA2",0.963520353358748
"ABCA3",0.364391877150152
"ABCA4",0.703389974857951
"ABCA5",0.00376922048168628
"ABCA6",0.915334754146812
"ABCA7",0.97526575938998
"ABCA8",0.814919980720267
"ABCA9",0.971392803485584
"ABCB1",0.590673108474703
"ABCB10",0.0186615638248274
"ABCB11",0.523826066684199
"ABCB4",0.485895862922777
"ABCB5",0.996713278788599
"ABCB6",0.0652180731073434
"ABCB7",0.943501318766765
"ABCB8",0.775154645877032
"ABCB9",0.852756685743981
"ABCC1",0.154036358439552
"ABCC10",0.679294646626858
"ABCC11",0.853835602021421
"ABCC12",0.212711305713365
"ABCC2",0.984984840084512
"ABCC3",3.20923866651965e-08
"ABCC4",0.877266336525183
"ABCC5",0.409395136254265
"ABCC6",0.971738974938476
"ABCC8",0.959158715869276
"ABCC9",0.722146530242371
"ABCD1",0.876170671954702
"ABCD2",0.997015311935175
"ABCD3",0.883736714753179
"ABCD4",0.859931640364777
"ABCE1",0.99797696274756
"ABCF1",0.956746831214062
"ABCF2",0.939156253175157
"ABCF3",0.580553406207135
"ABCG1",0.48973248537853
"ABCG2",0.34392961141686
"ABCG4",0.288741360017195
"ABCG5",0.679196536917258
"ABCG8",0.673911631564435
"ABHD1",0.979012366316628
"ABHD10",0.020803856069664
"ABHD11",0.99985420773836
"ABHD12",4.33072565447751e-05
"ABHD12B",0.035105338746308
"ABHD13",0.998722751596994
"ABHD14A",0.859340108927854
"ABHD14A-ACY1",0.119693315041616
"ABHD14B",0.0310788084217413
"ABHD15",0.35964246171642
"ABHD16A",0.785200377677103
"ABHD16B",0.763039831819997
"ABHD17A",0.915377491117061
"ABHD17B",0.03427655082821
"ABHD17C",0.863257143065459
"ABHD2",3.60700304922913e-09
"ABHD3",0.0880453361872089
"ABHD4",0.00353359163984149
"ABHD5",0.196538100298351
"ABHD6",0.663220915736628
"ABHD8",0.738699450911002
"ABI1",0.137112151372826
"ABI2",0.966360199037763
"ABI3",8.28889873620564e-17
"ABI3BP",0.357284482725768
"ABL1",0.917532635134333
"ABL2",0.983717433255455
"ABLIM1",0.9769588961483
"ABLIM2",0.293431246324701
"ABLIM3",0.885789819130956
"ABO",0.800324455537691
"ABR",0.99171497453973
"ABRA",0.96464933211022
"ABRACL",0.691315599479862
"ABRAXAS2",NA
"ABT1",0.843317210296556
"ABTB1",0.450590327496104
"ABTB2",0.905825538846772
"ACAA1",0.0344086840171657
"ACAA2",0.99728218024713
"ACACA",0.518495612038177
"ACACB",0.0403446496109145
"ACAD10",0.400822280447076
"ACAD11",0.72554279971422
"ACAD8",0.968445510051911
"ACAD9",0.844324998222057
"ACADL",0.790666535381459
"ACADM",0.630413755381794
"ACADS",0.0314794591102419
"ACADSB",0.758782788557121
"ACADVL",0.90176141180989
"ACAN",0.03918730499763
"ACAP1",0.65543128585138
"ACAP2",0.985118761121
"ACAP3",0.816846197328139
"ACAT1",0.999894593154105
"ACAT2",0.991310372395799
"ACBD3",0.985407210049963
"ACBD4",0.760177867613639
"ACBD5",0.180535385980258
"ACBD6",0.0038523634353144
"ACBD7",0.00015307598994314
"ACCS",0.807294548465179
"ACCSL",0.944934510629247
"ACD",0.0120318551913827
"ACE",0.901029962296545
"ACE2",0.749070523338776
"ACER1",0.854060381798214
"ACER2",0.917897431075019
"ACER3",0.0238609803919302
"ACHE",0.358006224555562
"ACIN1",0.00964970496826422
"ACKR1",0.998567866328758
"ACKR2",0.532361750982337
"ACKR3",0.544218211667072
"ACKR4",0.661321663582319
"ACLY",0.428747604236775
"ACMSD",0.326229970117243
"ACO1",0.219478077844488
"ACO2",0.980629065868594
"ACOT1",0.973165438482978
"ACOT11",0.326449081628601
"ACOT12",0.10153630479303
"ACOT13",0.999154329617984
"ACOT2",0.288744339326977
"ACOT4",0.728335905944096
"ACOT6",0.574439620281256
"ACOT7",0.984139519724712
"ACOT8",0.801672033671823
"ACOT9",0.282805974517876
"ACOX1",0.638039063338785
"ACOX2",0.966497757889222
"ACOX3",0.723326057374908
"ACOXL",0.428603599935677
"ACP1",0.0384211382369854
"ACP2",0.000932538071320814
"ACP5",0.972149321468631
"ACP6",0.734543987151114
"ACPP",0.521317103420369
"ACR",0.618534118178744
"ACRBP",0.995250236351678
"ACRV1",0.900997092346502
"ACSBG1",0.530700301724547
"ACSBG2",0.139122794026772
"ACSF2",0.366465572838089
"ACSF3",0.474506501397487
"ACSL1",0.167126900189829
"ACSL3",0.271308468292548
"ACSL4",0.967519700649345
"ACSL5",4.1686584646275e-06
"ACSL6",0.5901185593654
"ACSM1",0.546356356765742
"ACSM2A",0.932620627668797
"ACSM2B",0.958623180529421
"ACSM3",0.707856712629972
"ACSM4",0.98637449329992
"ACSM5",0.173133765158888
"ACSM6",0.769026993016965
"ACSS1",0.693779574824665
"ACSS2",0.964167835026458
"ACSS3",0.0043046798427901
"ACTA1",0.316448998648268
"ACTA2",0.106680732679639
"ACTB",7.10684223128983e-06
"ACTBL2",0.856757821086813
"ACTC1",0.942098999817102
"ACTG1",0.991523724377016
"ACTG2",0.725282536172588
"ACTL10",0.666772917452252
"ACTL6A",0.681494332890594
"ACTL6B",0.00682313349760842
"ACTL7A",0.756509879316045
"ACTL7B",0.923667908444054
"ACTL8",0.999018477342864
"ACTL9",0.947940483645572
"ACTN1",4.23962542199309e-07
"ACTN2",0.824412121224508
"ACTN3",0.782591925923332
"ACTN4",0.000811441786770605
"ACTR10",0.962499147701484
"ACTR1A",0.510513062361557
"ACTR1B",0.255151445570937
"ACTR2",0.0322091382342764
"ACTR3",2.25624172553692e-06
"ACTR3B",0.000789894681116535
"ACTR3C",0.818011879092938
"ACTR5",0.00672823981524322
"ACTR6",0.919542008010804
"ACTR8",0.875793483077847
"ACTRT1",0.938957096421709
"ACTRT2",0.962206256302073
"ACTRT3",0.266673667330372
"ACVR1",0.661830703958076
"ACVR1B",0.348252618845424
"ACVR1C",0.21809361110422
"ACVR2A",0.00203189895553078
"ACVR2B",8.73147083731233e-06
"ACVRL1",0.12965693760614
"ACY1",0.699402048220682
"ACY3",0.984830304681788
"ACYP1",4.29602746492263e-05
"ACYP2",0.905439219849216
"ADA",0.99948225422364
"ADA2",NA
"ADAD1",0.954414012560237
"ADAD2",0.434603542808588
"ADAL",0.108476954118718
"ADAM10",4.5101241231904e-05
"ADAM11",0.000983231744566414
"ADAM12",0.0014100951720728
"ADAM15",0.99712800564246
"ADAM17",0.556380525701146
"ADAM18",0.93443665940818
"ADAM19",0.593468991470951
"ADAM2",0.958951061384238
"ADAM20",0.0734384426476946
"ADAM21",0.548661204925102
"ADAM22",0.999755917522369
"ADAM23",0.025898401040117
"ADAM28",3.15784788434504e-08
"ADAM29",0.613793088652565
"ADAM30",0.945576173066159
"ADAM32",0.99191969415451
"ADAM33",0.960480361197088
"ADAM7",0.903189230686096
"ADAM8",0.99283404786036
"ADAM9",1.61705186050536e-06
"ADAMDEC1",0.967153346710845
"ADAMTS1",0.925154354362507
"ADAMTS10",0.999520816669659
"ADAMTS12",0.0778985042662252
"ADAMTS13",5.34818108659891e-05
"ADAMTS14",0.117075608123106
"ADAMTS15",0.170449601261023
"ADAMTS16",0.504098068758186
"ADAMTS17",0.306195442867419
"ADAMTS18",0.124391027731564
"ADAMTS19",0.0931106165261362
"ADAMTS2",0.981397646838224
"ADAMTS20",0.779688503651758
"ADAMTS3",0.979473634441302
"ADAMTS4",0.900694617368869
"ADAMTS5",0.9969258273352
"ADAMTS6",0.791698622746524
"ADAMTS7",0.996391831813103
"ADAMTS8",0.957964426992696
"ADAMTS9",0.488527397615631
"ADAMTSL1",0.110464174883964
"ADAMTSL2",0.882824343554583
"ADAMTSL3",0.279004596999091
"ADAMTSL4",0.999926568577113
"ADAMTSL5",0.237451692199242
"ADAP1",0.790421252501953
"ADAP2",1.1912326507272e-20
"ADAR",0.926975521794644
"ADARB1",0.383975991359831
"ADARB2",0.993953759443088
"ADAT1",0.774327259003231
"ADAT2",0.87208934427009
"ADAT3",0.996197455663539
"ADCK1",0.824969169753917
"ADCK2",0.0135103852205628
"ADCK5",0.588114216798214
"ADCY1",0.338038201313665
"ADCY10",0.853327141007581
"ADCY2",0.992408123942984
"ADCY3",0.132161652974439
"ADCY4",0.969048212003747
"ADCY5",0.418910973283259
"ADCY6",0.498466693558199
"ADCY7",0.0458559410863819
"ADCY8",0.498879272555431
"ADCY9",0.0239531809670474
"ADCYAP1",0.815947958385307
"ADCYAP1R1",0.946999414756919
"ADD1",0.71374217992437
"ADD2",0.480682599550847
"ADD3",0.768849562895974
"ADGB",0.0615059694501148
"ADGRA1",0.110168829460801
"ADGRA2",0.883425628639672
"ADGRA3",3.03401466369862e-06
"ADGRB1",0.26244732564116
"ADGRB2",0.241639635060776
"ADGRB3",0.847774177540604
"ADGRD1",0.884576224039608
"ADGRD2",0.0878957419258444
"ADGRE1",1.31600999545544e-11
"ADGRE2",1.88581042432218e-10
"ADGRE3",0.514444865852519
"ADGRE5",1.70685609014322e-06
"ADGRF1",0.444244924569438
"ADGRF2",0.998884901254569
"ADGRF3",0.0635632730703157
"ADGRF4",0.568556851005728
"ADGRF5",0.766890675045491
"ADGRG1",0.0718835125770537
"ADGRG2",0.605217662846183
"ADGRG3",0.993243090747302
"ADGRG4",0.921246772550377
"ADGRG5",0.0019100757752711
"ADGRG6",0.271739097429354
"ADGRG7",0.818653727724165
"ADGRL1",0.835793280589722
"ADGRL2",0.527982760776542
"ADGRL3",0.364101229270594
"ADGRL4",6.84212583903334e-05
"ADGRV1",0.533046657394772
"ADH1A",0.41781341220932
"ADH1B",0.942033844009964
"ADH1C",0.893324502913885
"ADH4",0.931079228519628
"ADH5",0.989011589224616
"ADH6",0.136318223756633
"ADH7",0.826964749295183
"ADHFE1",0.921734327958638
"ADI1",0.025054986750902
"ADIG",0.411957336944978
"ADIPOQ",0.870392628032754
"ADIPOR1",0.0958815662249779
"ADIPOR2",0.971091453593279
"ADIRF",0.831446635165174
"ADK",0.937456517790278
"ADM",0.719646553788519
"ADM2",0.850886494122611
"ADM5",0.943171033257936
"ADNP",0.174364002145649
"ADNP2",0.0231622801258468
"ADO",0.109116045704904
"ADORA1",3.23795556642566e-05
"ADORA2A",0.901344050071559
"ADORA2B",0.849628899020714
"ADORA3",5.61497157365916e-12
"ADPGK",0.111743249291748
"ADPRH",2.01419619493631e-10
"ADPRHL1",0.0182318653541852
"ADPRHL2",0.406727158786606
"ADPRM",0.275921325391662
"ADRA1A",0.999009270096721
"ADRA1B",0.997099014261778
"ADRA1D",0.95324950581794
"ADRA2A",0.045649124136569
"ADRA2B",0.97241717681747
"ADRA2C",0.0768372736001414
"ADRB1",0.528313170698272
"ADRB2",0.922190140519808
"ADRB3",0.744965097207924
"ADRM1",0.947738583332086
"ADSL",0.964214028622795
"ADSS",0.612234382968856
"ADSSL1",0.993870171444105
"ADTRP",0.868032699221962
"AEBP1",0.00295219444897417
"AEBP2",0.222897879707655
"AEN",0.00111728202477747
"AFAP1",0.183030780558246
"AFAP1L1",0.834999840334632
"AFAP1L2",0.165202231657573
"AFDN",NA
"AFF1",0.586521388898591
"AFF2",0.0269776650581315
"AFF3",0.00154230796344138
"AFF4",0.780744402351005
"AFG3L2",0.131444417711737
"AFM",0.964512946967534
"AFMID",0.369565857719567
"AFP",0.634627913230272
"AFTPH",0.426850686909147
"AGA",0.29116220624097
"AGAP1",0.998223775495242
"AGAP11",0.101106601284876
"AGAP2",0.999623083370952
"AGAP3",0.00317074129344183
"AGAP4",0.0151397365565582
"AGAP5",0.0943037036098849
"AGAP6",0.0140608110052811
"AGAP9",0.153021223051663
"AGBL1",0.154742917758353
"AGBL2",0.00627487599204822
"AGBL3",0.00925045453242245
"AGBL4",0.0266811409072425
"AGBL5",0.000199310538934144
"AGER",0.0377359987600004
"AGFG1",0.616773047867442
"AGFG2",0.000857823886794371
"AGGF1",0.75069343299644
"AGK",0.999950089576855
"AGL",0.779872368678877
"AGMAT",0.950009833485466
"AGMO",0.94060547861709
"AGO1",0.371631492988992
"AGO2",0.234249890692182
"AGO3",0.153640593464369
"AGO4",0.858969668959117
"AGPAT1",0.0209764488779664
"AGPAT2",0.924299726351159
"AGPAT3",0.994999914174595
"AGPAT4",9.98415577851871e-05
"AGPAT5",0.829897582070234
"AGPS",0.732345923635086
"AGR2",0.859824404798715
"AGR3",0.518416063059091
"AGRN",0.756005724709662
"AGRP",0.554504445433187
"AGT",0.822472795977323
"AGTPBP1",0.0391709596252141
"AGTR1",0.454953072915751
"AGTR2",0.883853783540031
"AGTRAP",0.127118959526681
"AGXT",0.80775454286231
"AGXT2",0.938555332462972
"AHCTF1",0.807675954999014
"AHCY",0.99728621467497
"AHCYL1",0.991295062153342
"AHCYL2",0.614670557461897
